student_id,interest,attendance,study_hours,grade_math,grade_physics,grade_literature,grade_biology,grade_chemistry,stress_level,stress_label,interest_label
4180,5,100.0,18,32,33,34,47,38,2,low,very_high
4181,1,100.0,10,20,20,26,20,20,4,high,very_low
4182,4,71.0,11,30,27,23,34,38,4,high,high
4183,3,83.0,9,25,21,32,20,20,5,very_high,medium
4184,4,85.0,14,21,33,30,35,23,2,low,high
4185,3,80.0,27,26,31,44,20,31,3,medium,medium
4186,3,69.0,18,32,28,20,20,28,2,low,medium
4187,3,75.0,9,21,20,20,26,25,4,high,medium
4188,5,100.0,22,46,28,51,38,42,4,high,very_high
4189,4,82.0,15,43,29,27,27,33,3,medium,high
4190,1,75.0,7,20,20,20,22,20,4,high,very_low
4191,1,97.0,19,20,21,22,37,24,4,high,very_low
4192,3,63.0,17,20,30,20,20,20,3,medium,medium
4193,4,96.0,11,32,46,36,40,46,2,low,high
4194,5,87.0,18,31,43,28,51,39,4,high,very_high
4195,2,100.0,8,31,21,20,33,20,5,very_high,low
4196,3,88.0,9,28,20,30,20,20,3,medium,medium
4197,3,88.0,12,20,34,20,20,30,4,high,medium
4198,2,81.0,10,26,20,20,20,25,2,low,low
4199,3,94.0,23,35,29,37,37,40,4,high,medium
4200,1,79.0,9,20,20,28,20,20,3,medium,very_low
4201,3,86.0,9,21,41,20,20,24,4,high,medium
4202,5,98.0,16,31,23,34,43,36,3,medium,very_high
4203,4,90.0,16,28,20,25,38,25,2,low,high
4204,3,85.0,21,20,20,33,28,34,4,high,medium
4205,4,58.0,21,28,20,26,35,40,2,low,high
4206,2,83.0,7,28,20,21,26,25,3,medium,low
4207,1,89.0,4,27,20,20,39,20,5,very_high,very_low
4208,2,80.0,8,20,21,30,20,24,3,medium,low
4209,5,81.0,13,33,30,33,26,29,1,very_low,very_high
4210,4,71.0,16,28,42,20,34,41,2,low,high
4211,1,63.0,15,24,20,20,20,20,1,very_low,very_low
4212,5,93.0,16,39,44,30,42,31,3,medium,very_high
4213,4,78.0,24,35,35,20,34,38,2,low,high
4214,3,92.0,12,38,20,20,37,20,4,high,medium
4215,2,87.0,13,25,43,31,20,37,1,very_low,low
4216,2,100.0,8,20,21,20,21,27,3,medium,low
4217,1,80.0,11,21,20,20,20,20,4,high,very_low
4218,4,87.0,16,29,21,33,20,21,3,medium,high
4219,1,96.0,6,20,20,20,27,20,1,very_low,very_low
4220,3,68.0,9,20,26,32,20,25,2,low,medium
4221,3,100.0,9,22,32,29,24,27,3,medium,medium
4222,1,77.0,4,20,21,20,20,20,5,very_high,very_low
4223,2,99.0,8,20,32,22,23,20,5,very_high,low
4224,5,77.0,15,28,42,52,30,32,4,high,very_high
4225,4,89.0,12,28,33,39,32,20,3,medium,high
4226,2,63.0,11,20,20,20,20,20,3,medium,low
4227,4,77.0,17,20,32,24,20,32,1,very_low,high
4228,5,94.0,19,28,43,44,34,33,3,medium,very_high
4229,5,65.0,14,34,33,41,30,39,1,very_low,very_high
4230,2,87.0,11,20,27,20,20,20,2,low,low
4231,3,74.0,16,39,40,31,35,25,2,low,medium
4232,1,66.0,7,20,20,20,20,20,2,low,very_low
4233,4,93.0,17,26,26,35,33,20,2,low,high
4234,3,70.0,12,21,21,26,20,23,1,very_low,medium
4235,2,66.0,12,38,22,30,20,20,2,low,low
4236,3,92.0,14,27,20,31,24,22,2,low,medium
4237,3,59.0,9,23,30,20,26,20,2,low,medium
4238,5,74.0,18,28,37,30,24,37,1,very_low,very_high
4239,3,100.0,19,23,23,30,20,20,4,high,medium
4240,2,78.0,17,31,20,30,28,22,3,medium,low
4241,4,100.0,18,34,31,26,21,32,4,high,high
4242,4,70.0,13,32,38,26,32,39,5,very_high,high
4243,5,71.0,21,40,35,21,29,30,3,medium,very_high
4244,4,94.0,18,33,44,51,40,32,1,very_low,high
4245,1,75.0,13,22,20,20,21,20,2,low,very_low
4246,5,79.0,13,27,46,30,35,39,3,medium,very_high
4247,3,87.0,9,31,20,27,27,21,2,low,medium
4248,2,68.0,17,20,20,20,26,23,2,low,low
4249,2,89.0,9,20,20,33,23,33,2,low,low
4250,3,77.0,6,26,28,20,23,20,3,medium,medium
4251,3,100.0,14,39,34,20,46,35,2,low,medium
4252,3,79.0,9,20,29,20,43,28,4,high,medium
4253,3,100.0,9,20,20,20,20,27,2,low,medium
4254,2,79.0,8,20,26,20,30,20,5,very_high,low
4255,2,61.0,5,20,20,20,20,20,5,very_high,low
4256,2,77.0,5,20,20,21,20,31,3,medium,low
4257,2,70.0,5,21,20,20,25,20,1,very_low,low
4258,2,100.0,8,20,20,28,20,35,2,low,low
4259,2,67.0,15,20,20,27,22,20,5,very_high,low
4260,3,88.0,16,34,28,29,24,42,3,medium,medium
4261,1,73.0,10,20,20,20,20,20,4,high,very_low
4262,3,90.0,14,27,41,20,29,22,2,low,medium
4263,4,99.0,18,26,20,43,52,32,3,medium,high
4264,2,90.0,7,22,21,36,20,20,2,low,low
4265,2,88.0,14,20,27,20,25,20,2,low,low
4266,3,96.0,6,31,21,20,20,31,5,very_high,medium
4267,3,91.0,9,20,20,27,25,20,3,medium,medium
4268,3,69.0,15,20,20,23,20,21,2,low,medium
4269,5,92.0,20,45,28,38,20,26,5,very_high,very_high
4270,2,72.0,17,20,21,28,23,20,4,high,low
4271,1,65.0,6,21,20,20,32,20,2,low,very_low
4272,4,66.0,14,28,23,23,32,31,4,high,high
4273,2,83.0,9,20,20,20,20,39,4,high,low
4274,1,74.0,4,20,20,20,20,20,4,high,very_low
4275,1,85.0,11,20,20,20,35,20,4,high,very_low
4276,3,65.0,13,24,20,29,22,20,4,high,medium
4277,3,85.0,11,20,20,32,25,32,3,medium,medium
4278,3,68.0,8,20,25,21,20,32,2,low,medium
4279,4,75.0,16,26,22,20,24,20,4,high,high
4280,1,92.0,10,20,20,20,20,20,4,high,very_low
4281,3,75.0,10,20,20,20,20,27,2,low,medium
4282,5,78.0,17,46,40,28,34,44,4,high,very_high
4283,3,78.0,11,21,30,33,20,20,4,high,medium
4284,3,94.0,17,24,30,27,41,20,4,high,medium
4285,5,52.0,18,42,37,35,41,45,4,high,very_high
4286,4,92.0,14,36,23,41,33,44,4,high,high
4287,5,79.0,11,33,37,34,22,32,3,medium,very_high
4288,2,96.0,8,27,20,20,21,21,4,high,low
4289,4,85.0,18,26,28,25,49,31,3,medium,high
4290,3,73.0,13,20,20,33,20,31,3,medium,medium
4291,3,71.0,17,23,35,27,24,28,3,medium,medium
4292,3,86.0,9,28,20,20,30,20,3,medium,medium
4293,3,97.0,7,22,32,37,25,20,3,medium,medium
4294,3,80.0,12,20,20,20,25,31,5,very_high,medium
4295,1,59.0,11,20,20,20,27,20,4,high,very_low
4296,2,56.0,8,20,20,20,20,23,5,very_high,low
4297,5,93.0,13,44,20,37,32,35,3,medium,very_high
4298,2,85.0,11,21,20,20,20,33,3,medium,low
4299,3,98.0,19,34,24,28,30,36,4,high,medium
4300,3,100.0,18,25,23,28,20,27,1,very_low,medium
4301,3,77.0,20,26,20,34,21,35,3,medium,medium
4302,2,83.0,5,20,20,26,20,20,2,low,low
4303,3,62.0,12,20,21,20,20,37,3,medium,medium
4304,3,58.0,14,20,20,32,29,21,3,medium,medium
4305,4,93.0,11,21,23,20,35,31,2,low,high
4306,3,75.0,6,20,20,35,20,21,3,medium,medium
4307,2,60.0,9,25,20,20,20,39,4,high,low
4308,3,99.0,13,20,21,33,39,20,3,medium,medium
4309,5,64.0,15,20,33,21,34,26,2,low,very_high
4310,5,80.0,13,46,43,45,32,34,3,medium,very_high
4311,2,73.0,13,20,20,26,21,28,2,low,low
4312,5,99.0,23,49,39,39,46,32,2,low,very_high
4313,1,71.0,12,20,20,20,20,20,4,high,very_low
4314,1,85.0,6,20,20,20,20,20,4,high,very_low
4315,3,84.0,6,28,20,20,20,20,2,low,medium
4316,5,91.0,17,37,50,46,41,29,2,low,very_high
4317,3,89.0,11,27,20,21,29,20,3,medium,medium
4318,3,68.0,6,20,26,33,23,20,3,medium,medium
4319,1,98.0,13,20,20,20,20,20,2,low,very_low
4320,5,90.0,20,28,47,29,27,27,3,medium,very_high
4321,5,100.0,16,48,27,30,38,26,3,medium,very_high
4322,2,87.0,16,20,20,20,44,20,2,low,low
4323,4,78.0,20,39,32,32,25,27,1,very_low,high
4324,5,84.0,21,30,40,28,27,25,2,low,very_high
4325,4,72.0,18,29,27,20,23,26,4,high,high
4326,4,68.0,16,20,21,34,35,39,2,low,high
4327,4,61.0,28,39,35,34,35,27,3,medium,high
4328,1,100.0,6,20,20,20,20,21,4,high,very_low
4329,3,85.0,20,35,32,33,27,24,2,low,medium
4330,3,83.0,9,27,31,28,37,20,1,very_low,medium
4331,1,79.0,4,20,20,20,20,20,2,low,very_low
4332,2,100.0,10,24,29,20,20,31,5,very_high,low
4333,2,81.0,12,21,24,26,33,20,3,medium,low
4334,2,91.0,7,24,30,20,25,34,3,medium,low
4335,2,61.0,18,29,26,20,25,28,1,very_low,low
4336,5,78.0,24,35,27,34,33,24,4,high,very_high
4337,3,99.0,13,29,20,24,20,20,2,low,medium
4338,1,73.0,9,20,20,20,20,20,1,very_low,very_low
4339,1,55.0,9,20,20,20,20,20,2,low,very_low
4340,5,90.0,19,49,44,47,38,44,3,medium,very_high
4341,1,73.0,7,20,20,20,20,27,4,high,very_low
4342,2,99.0,12,20,26,21,20,23,2,low,low
4343,3,84.0,9,20,27,20,34,24,3,medium,medium
4344,2,98.0,10,20,32,20,23,20,3,medium,low
4345,3,63.0,12,30,22,21,23,20,3,medium,medium
4346,4,77.0,11,20,26,28,42,25,4,high,high
4347,4,62.0,14,30,33,34,20,29,2,low,high
4348,3,77.0,11,24,40,20,20,20,4,high,medium
4349,1,75.0,6,20,21,20,20,20,3,medium,very_low
4350,4,99.0,14,20,27,34,38,43,4,high,high
4351,3,79.0,17,20,21,33,37,28,4,high,medium
4352,4,99.0,22,44,39,37,43,40,3,medium,high
4353,4,63.0,12,23,20,25,20,21,1,very_low,high
4354,3,61.0,16,25,25,20,27,30,2,low,medium
4355,4,86.0,8,39,24,31,20,25,2,low,high
4356,4,62.0,13,36,22,20,20,32,4,high,high
4357,3,100.0,12,27,28,21,30,24,2,low,medium
4358,3,96.0,9,20,32,31,25,32,4,high,medium
4359,4,60.0,12,20,36,22,20,25,2,low,high
4360,2,87.0,19,27,36,33,20,20,3,medium,low
4361,2,84.0,12,20,20,32,20,20,3,medium,low
4362,2,100.0,6,20,20,25,20,20,4,high,low
4363,3,60.0,19,23,22,21,35,26,5,very_high,medium
4364,4,71.0,18,20,42,42,31,34,3,medium,high
4365,2,84.0,17,20,20,28,28,20,4,high,low
4366,3,80.0,8,20,29,20,20,31,3,medium,medium
4367,4,65.0,10,24,35,22,29,30,4,high,high
4368,4,69.0,13,20,26,22,47,20,4,high,high
4369,5,63.0,19,34,36,28,35,40,3,medium,very_high
4370,3,67.0,15,20,20,35,20,30,3,medium,medium
4371,2,86.0,14,31,22,25,20,35,4,high,low
4372,2,100.0,11,26,20,23,20,33,3,medium,low
4373,3,75.0,11,29,27,20,31,25,3,medium,medium
4374,1,62.0,4,20,20,20,20,22,2,low,very_low
4375,3,51.0,23,33,20,31,20,46,2,low,medium
4376,5,42.0,21,32,41,41,43,40,3,medium,very_high
4377,3,95.0,9,35,21,20,39,38,3,medium,medium
4378,2,92.0,11,20,20,23,20,20,2,low,low
4379,2,54.0,13,20,20,20,20,20,5,very_high,low
4380,5,56.0,17,25,20,35,29,30,4,high,very_high
4381,4,88.0,14,26,39,23,42,20,3,medium,high
4382,2,64.0,8,20,20,22,20,20,1,very_low,low
4383,5,92.0,16,36,43,37,34,20,2,low,very_high
4384,4,79.0,15,20,33,32,31,30,2,low,high
4385,3,74.0,11,20,20,30,24,34,3,medium,medium
4386,2,83.0,10,28,20,26,26,26,2,low,low
4387,5,91.0,16,30,35,22,41,42,2,low,very_high
4388,4,64.0,15,26,23,34,38,27,3,medium,high
4389,1,82.0,5,20,20,20,20,20,4,high,very_low
4390,5,78.0,18,38,43,43,41,22,2,low,very_high
4391,2,79.0,6,20,20,20,24,32,4,high,low
4392,2,100.0,12,25,32,23,20,21,3,medium,low
4393,3,63.0,9,20,23,24,20,20,3,medium,medium
4394,3,70.0,7,22,20,21,27,24,4,high,medium
4395,3,84.0,9,21,24,20,30,20,4,high,medium
4396,5,75.0,18,41,44,37,39,25,2,low,very_high
4397,3,66.0,12,30,35,22,20,22,3,medium,medium
4398,1,85.0,6,20,23,20,23,20,4,high,very_low
4399,1,100.0,4,20,24,20,21,24,3,medium,very_low
4400,2,86.0,8,20,20,28,20,24,3,medium,low
4401,4,67.0,18,29,23,21,26,37,5,very_high,high
4402,4,100.0,17,21,25,20,28,33,3,medium,high
4403,5,65.0,16,32,30,40,20,33,3,medium,very_high
4404,3,65.0,11,21,21,20,22,43,2,low,medium
4405,4,87.0,18,35,33,29,25,38,3,medium,high
4406,3,60.0,12,24,26,30,20,22,2,low,medium
4407,5,97.0,21,37,36,42,29,34,2,low,very_high
4408,1,100.0,12,20,20,20,20,20,3,medium,very_low
4409,2,88.0,11,24,33,20,25,22,3,medium,low
4410,4,77.0,17,22,33,44,28,30,2,low,high
4411,4,70.0,15,25,42,20,20,30,3,medium,high
4412,4,86.0,17,20,31,33,33,22,3,medium,high
4413,2,88.0,8,20,20,20,20,20,3,medium,low
4414,3,76.0,11,24,21,20,21,25,3,medium,medium
4415,5,78.0,19,57,34,35,24,31,2,low,very_high
4416,5,100.0,13,33,34,34,28,40,4,high,very_high
4417,3,83.0,17,26,26,28,32,20,5,very_high,medium
4418,3,100.0,14,21,24,35,24,28,3,medium,medium
4419,5,74.0,16,25,21,35,45,35,3,medium,very_high
4420,3,88.0,13,28,24,31,31,23,4,high,medium
4421,4,67.0,23,30,36,29,46,29,4,high,high
4422,4,76.0,15,36,24,23,29,48,5,very_high,high
4423,3,62.0,19,31,24,26,30,20,4,high,medium
4424,3,68.0,12,20,20,24,23,26,5,very_high,medium
4425,5,42.0,20,40,35,34,30,38,3,medium,very_high
4426,3,75.0,17,23,20,21,20,23,3,medium,medium
4427,5,74.0,13,42,25,20,44,28,3,medium,very_high
4428,3,83.0,14,27,20,20,32,36,3,medium,medium
4429,2,68.0,5,20,20,20,23,20,1,very_low,low
4430,4,98.0,12,34,40,29,34,34,4,high,high
4431,2,64.0,14,20,28,25,20,20,3,medium,low
4432,3,72.0,9,29,25,22,20,20,4,high,medium
4433,5,98.0,16,36,37,38,29,40,5,very_high,very_high
4434,2,95.0,16,23,20,20,20,27,1,very_low,low
4435,3,89.0,12,29,20,20,29,24,3,medium,medium
4436,5,77.0,18,41,32,31,25,41,3,medium,very_high
4437,1,85.0,9,20,23,20,20,20,2,low,very_low
4438,4,94.0,17,29,33,45,29,20,4,high,high
4439,2,96.0,11,26,31,20,25,20,3,medium,low
4440,2,100.0,8,20,20,20,21,32,4,high,low
4441,2,68.0,11,20,29,20,20,23,2,low,low
4442,3,51.0,13,22,27,22,20,33,4,high,medium
4443,2,70.0,15,21,21,20,20,20,3,medium,low
4444,4,83.0,8,25,20,22,24,23,4,high,high
4445,3,57.0,14,20,21,30,32,21,4,high,medium
4446,4,100.0,10,29,32,20,36,27,3,medium,high
4447,1,71.0,4,20,20,20,20,20,2,low,very_low
4448,3,87.0,22,31,26,21,29,28,2,low,medium
4449,2,62.0,5,20,20,20,20,24,3,medium,low
4450,3,76.0,14,22,20,24,30,32,3,medium,medium
4451,1,95.0,11,23,21,24,20,22,3,medium,very_low
4452,2,69.0,6,20,20,22,20,20,4,high,low
4453,4,86.0,17,31,44,25,38,26,3,medium,high
4454,4,58.0,10,40,21,33,20,29,4,high,high
4455,3,77.0,20,26,42,25,27,20,4,high,medium
4456,2,66.0,15,20,20,21,20,20,4,high,low
4457,2,85.0,12,20,20,22,26,20,4,high,low
4458,1,63.0,9,20,22,20,37,20,4,high,very_low
4459,5,74.0,16,38,34,30,29,43,4,high,very_high
4460,3,100.0,8,23,31,20,30,26,5,very_high,medium
4461,1,92.0,9,20,20,22,20,20,4,high,very_low
4462,1,71.0,7,20,24,20,20,20,3,medium,very_low
4463,2,81.0,16,20,22,20,20,20,2,low,low
4464,3,64.0,10,27,34,33,30,20,1,very_low,medium
4465,4,71.0,13,32,33,28,28,36,3,medium,high
4466,3,91.0,13,22,21,21,20,20,3,medium,medium
4467,4,100.0,17,34,40,28,20,36,2,low,high
4468,1,67.0,4,20,20,20,20,20,3,medium,very_low
4469,4,80.0,11,27,22,32,25,27,4,high,high
4470,2,86.0,8,26,23,21,24,20,3,medium,low
4471,2,100.0,13,20,20,31,25,20,2,low,low
4472,2,78.0,13,20,25,20,20,25,3,medium,low
4473,2,54.0,9,20,20,23,20,20,3,medium,low
4474,5,79.0,10,38,20,38,32,34,3,medium,very_high
4475,1,75.0,6,20,20,20,20,20,5,very_high,very_low
4476,2,93.0,5,20,20,22,20,26,1,very_low,low
4477,5,86.0,12,43,46,29,32,43,1,very_low,very_high
4478,1,60.0,4,20,20,20,20,20,2,low,very_low
4479,3,72.0,11,31,30,30,23,20,4,high,medium
4480,3,69.0,6,20,22,26,20,20,3,medium,medium
4481,2,86.0,8,20,24,20,20,20,1,very_low,low
4482,2,87.0,10,20,23,20,33,24,2,low,low
4483,3,100.0,12,35,27,28,27,20,4,high,medium
4484,3,86.0,11,22,20,20,42,20,4,high,medium
4485,1,72.0,8,20,20,20,20,20,4,high,very_low
4486,3,74.0,17,20,20,32,33,20,3,medium,medium
4487,3,71.0,15,36,36,35,24,22,4,high,medium
4488,2,69.0,9,24,20,21,26,26,5,very_high,low
4489,1,100.0,8,26,20,20,20,23,3,medium,very_low
4490,4,85.0,11,22,26,20,24,24,5,very_high,high
4491,5,91.0,20,30,36,38,32,33,4,high,very_high
4492,4,68.0,18,31,33,24,29,20,3,medium,high
4493,3,76.0,6,36,34,20,28,32,4,high,medium
4494,5,72.0,15,29,34,24,39,45,3,medium,very_high
4495,3,73.0,19,21,24,28,20,26,4,high,medium
4496,3,56.0,18,20,30,20,20,30,3,medium,medium
4497,1,80.0,4,20,20,20,20,20,3,medium,very_low
4498,3,91.0,12,20,23,20,20,24,3,medium,medium
4499,3,58.0,12,35,40,28,20,20,3,medium,medium
4500,5,72.0,17,21,42,31,29,32,5,very_high,very_high
4501,5,76.0,18,38,45,32,21,41,4,high,very_high
4502,5,42.0,11,30,20,20,32,20,3,medium,very_high
4503,5,96.0,25,40,37,32,49,36,2,low,very_high
4504,5,77.0,16,36,37,42,38,35,2,low,very_high
4505,3,77.0,7,34,28,22,35,20,3,medium,medium
4506,3,79.0,16,20,27,41,23,33,1,very_low,medium
4507,1,85.0,14,22,23,20,20,20,2,low,very_low
4508,5,81.0,24,45,41,43,48,45,4,high,very_high
4509,1,92.0,10,20,20,20,20,20,3,medium,very_low
4510,4,71.0,11,34,27,20,20,30,4,high,high
4511,4,87.0,9,33,22,28,20,31,1,very_low,high
4512,4,59.0,19,33,36,30,38,37,2,low,high
4513,4,78.0,22,26,33,31,25,30,2,low,high
4514,3,70.0,13,32,20,28,20,29,2,low,medium
4515,4,100.0,9,25,36,43,20,41,2,low,high
4516,2,80.0,13,20,20,30,23,40,4,high,low
4517,5,68.0,16,38,32,42,34,39,3,medium,very_high
4518,3,100.0,10,26,27,25,26,20,3,medium,medium
4519,4,84.0,17,29,20,23,31,32,2,low,high
4520,2,91.0,19,28,22,20,32,29,5,very_high,low
4521,2,100.0,7,20,20,29,31,20,5,very_high,low
4522,4,65.0,10,34,20,24,34,37,1,very_low,high
4523,4,81.0,11,36,23,37,27,20,3,medium,high
4524,3,87.0,9,23,20,20,27,34,2,low,medium
4525,3,73.0,7,26,20,20,20,25,3,medium,medium
4526,5,85.0,22,29,35,42,36,39,4,high,very_high
4527,5,82.0,19,32,45,32,35,41,2,low,very_high
4528,1,81.0,9,24,20,24,20,20,1,very_low,very_low
4529,2,98.0,12,28,20,24,23,33,2,low,low
4530,5,83.0,24,31,26,40,34,52,2,low,very_high
4531,2,41.0,19,20,20,29,34,20,3,medium,low
4532,1,88.0,8,20,20,20,29,20,3,medium,very_low
4533,2,83.0,6,20,26,24,20,20,1,very_low,low
4534,3,73.0,9,20,20,25,28,22,5,very_high,medium
4535,1,44.0,6,20,30,20,20,20,3,medium,very_low
4536,2,100.0,9,22,20,20,27,21,3,medium,low
4537,2,84.0,8,20,21,25,20,20,3,medium,low
4538,5,79.0,16,28,40,49,28,38,3,medium,very_high
4539,1,90.0,13,20,20,20,20,24,3,medium,very_low
4540,5,84.0,18,24,48,43,38,34,1,very_low,very_high
4541,4,65.0,11,20,24,36,31,20,4,high,high
4542,3,86.0,13,21,20,20,24,20,3,medium,medium
4543,3,66.0,12,20,31,20,27,20,2,low,medium
4544,4,76.0,14,22,33,21,20,33,1,very_low,high
4545,2,89.0,21,29,20,26,29,20,3,medium,low
4546,2,78.0,15,20,20,20,27,20,3,medium,low
4547,2,87.0,11,21,20,33,20,28,5,very_high,low
4548,3,100.0,13,21,20,20,21,27,3,medium,medium
4549,2,72.0,10,36,20,20,20,20,2,low,low
4550,5,77.0,20,32,28,32,36,33,2,low,very_high
4551,5,65.0,16,20,22,39,38,43,4,high,very_high
4552,5,79.0,18,29,27,25,39,33,2,low,very_high
4553,3,81.0,14,20,32,28,21,20,5,very_high,medium
4554,3,100.0,21,26,33,30,23,28,3,medium,medium
4555,5,83.0,23,37,35,48,27,33,2,low,very_high
4556,5,62.0,17,39,52,47,27,32,4,high,very_high
4557,3,82.0,13,32,20,21,33,20,3,medium,medium
4558,5,78.0,14,38,26,36,39,24,3,medium,very_high
4559,1,76.0,19,27,23,24,20,20,3,medium,very_low
4560,2,95.0,8,24,20,20,23,20,2,low,low
4561,4,67.0,22,20,22,26,40,36,4,high,high
4562,2,78.0,11,20,20,20,31,27,2,low,low
4563,3,89.0,8,20,20,27,20,20,3,medium,medium
4564,5,67.0,14,24,40,35,30,48,4,high,very_high
4565,3,79.0,10,23,34,20,23,31,3,medium,medium
4566,4,63.0,19,22,39,34,25,43,3,medium,high
4567,4,69.0,11,24,31,35,30,32,2,low,high
4568,2,73.0,11,20,20,20,20,20,5,very_high,low
4569,1,70.0,9,20,20,20,20,20,3,medium,very_low
4570,1,85.0,6,20,20,25,20,20,1,very_low,very_low
4571,5,69.0,12,30,31,26,36,40,5,very_high,very_high
4572,3,96.0,7,22,20,36,21,28,4,high,medium
4573,1,80.0,8,20,20,34,20,20,1,very_low,very_low
4574,1,70.0,15,20,25,20,20,20,4,high,very_low
4575,3,69.0,15,20,20,22,20,29,3,medium,medium
4576,1,59.0,15,20,23,21,20,20,3,medium,very_low
4577,3,83.0,11,34,35,21,20,23,2,low,medium
4578,1,84.0,6,20,20,20,20,20,2,low,very_low
4579,4,69.0,14,35,28,24,39,30,3,medium,high
4580,4,100.0,15,27,35,31,22,31,4,high,high
4581,2,81.0,10,35,34,20,20,21,1,very_low,low
4582,2,71.0,15,20,20,20,21,20,4,high,low
4583,3,68.0,16,25,30,26,20,31,2,low,medium
4584,1,70.0,4,20,20,20,20,20,4,high,very_low
4585,1,58.0,4,20,22,20,23,20,4,high,very_low
4586,4,66.0,13,37,26,33,29,26,3,medium,high
4587,5,80.0,19,30,28,27,41,36,3,medium,very_high
4588,2,94.0,11,20,20,20,20,20,2,low,low
4589,1,82.0,11,20,20,20,21,20,1,very_low,very_low
4590,4,94.0,11,38,32,35,29,25,3,medium,high
4591,2,95.0,11,31,33,20,20,32,3,medium,low
4592,3,77.0,10,26,20,29,20,25,2,low,medium
4593,3,97.0,13,28,28,31,21,30,3,medium,medium
4594,3,79.0,6,25,24,20,25,29,3,medium,medium
4595,3,94.0,9,20,20,20,25,30,3,medium,medium
4596,3,90.0,20,29,42,32,20,33,3,medium,medium
4597,1,87.0,13,20,20,20,20,20,2,low,very_low
4598,1,94.0,6,20,20,20,20,20,4,high,very_low
4599,1,82.0,8,20,20,29,20,20,3,medium,very_low
4600,3,84.0,21,25,34,21,42,20,3,medium,medium
4601,3,67.0,15,23,20,20,20,32,3,medium,medium
4602,5,100.0,13,20,36,40,20,34,4,high,very_high
4603,2,85.0,8,20,20,20,20,28,3,medium,low
4604,5,92.0,16,36,37,38,37,36,4,high,very_high
4605,1,56.0,10,20,20,20,25,20,3,medium,very_low
4606,3,98.0,11,30,20,20,46,26,3,medium,medium
4607,4,63.0,16,33,25,26,20,43,2,low,high
4608,2,77.0,12,20,20,20,20,20,3,medium,low
4609,1,54.0,11,20,20,20,20,20,3,medium,very_low
4610,4,72.0,13,38,28,24,25,26,4,high,high
4611,5,86.0,15,46,42,27,30,38,1,very_low,very_high
4612,1,100.0,10,20,23,20,20,20,3,medium,very_low
4613,2,46.0,18,20,20,20,25,31,3,medium,low
4614,5,60.0,13,38,26,27,41,47,2,low,very_high
4615,1,84.0,11,20,20,20,33,20,3,medium,very_low
4616,4,90.0,13,42,31,23,28,21,3,medium,high
4617,3,96.0,11,21,30,20,29,33,3,medium,medium
4618,1,87.0,6,24,20,20,20,20,5,very_high,very_low
4619,2,76.0,9,20,20,20,20,20,3,medium,low
4620,5,100.0,18,33,33,42,20,30,2,low,very_high
4621,3,72.0,9,27,32,33,20,37,4,high,medium
4622,5,82.0,16,27,34,23,32,23,1,very_low,very_high
4623,2,54.0,8,20,21,20,20,25,2,low,low
4624,3,84.0,9,28,35,30,20,23,4,high,medium
4625,1,75.0,17,20,20,20,26,20,3,medium,very_low
4626,1,89.0,10,20,20,20,24,20,2,low,very_low
4627,1,81.0,4,23,20,33,20,20,3,medium,very_low
4628,4,100.0,21,31,38,34,34,28,5,very_high,high
4629,1,63.0,21,35,28,23,20,20,4,high,very_low
4630,2,69.0,14,26,29,23,20,20,3,medium,low
4631,4,98.0,14,35,23,34,44,31,5,very_high,high
4632,2,60.0,5,20,20,20,20,20,3,medium,low
4633,2,97.0,10,20,20,20,20,20,2,low,low
4634,4,88.0,19,36,45,42,38,30,4,high,high
4635,5,76.0,16,47,39,36,31,37,4,high,very_high
4636,2,64.0,12,20,20,20,20,22,2,low,low
4637,3,61.0,6,20,22,20,27,20,2,low,medium
4638,4,53.0,11,20,20,20,20,21,4,high,high
4639,1,82.0,4,20,20,31,28,20,3,medium,very_low
4640,3,77.0,15,24,20,35,20,20,3,medium,medium
4641,4,45.0,14,35,40,25,39,20,3,medium,high
4642,1,76.0,8,21,24,25,20,20,3,medium,very_low
4643,2,100.0,5,20,40,20,23,33,2,low,low
4644,3,76.0,12,33,21,35,27,31,4,high,medium
4645,2,76.0,10,25,20,24,42,35,2,low,low
4646,4,89.0,15,30,35,20,35,30,3,medium,high
4647,5,72.0,17,32,38,43,21,37,4,high,very_high
4648,1,85.0,9,20,20,20,31,26,4,high,very_low
4649,3,100.0,9,21,20,27,31,24,3,medium,medium
4650,3,89.0,12,23,24,23,20,37,2,low,medium
4651,4,79.0,8,27,29,28,20,22,4,high,high
4652,5,47.0,10,34,24,46,31,45,3,medium,very_high
4653,1,65.0,9,30,20,20,20,20,4,high,very_low
4654,4,86.0,19,41,29,44,27,45,3,medium,high
4655,2,79.0,10,20,20,20,27,21,5,very_high,low
4656,5,72.0,18,46,22,32,42,36,3,medium,very_high
4657,5,100.0,24,34,43,40,46,35,4,high,very_high
4658,3,60.0,9,30,25,23,27,20,2,low,medium
4659,4,89.0,13,39,33,20,37,33,2,low,high
4660,2,100.0,18,20,20,30,20,23,2,low,low
4661,5,80.0,18,34,22,65,27,28,3,medium,very_high
4662,2,93.0,9,20,20,20,21,20,3,medium,low
4663,3,91.0,12,34,34,20,41,21,4,high,medium
4664,5,79.0,13,37,20,48,41,33,2,low,very_high
4665,4,87.0,11,40,40,20,32,31,4,high,high
4666,4,81.0,8,20,28,23,30,24,3,medium,high
